,AccountID,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
2798,0012e000003A79DAAS,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,New Zealand,External,0
2799,0012e000003A79EAAS,Business Organization,Mining & Refining,Multinational / Other Large Corporate,Australia,External,0
2800,0012e000003A79FAAS,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),Australia,External,0
2801,0012e000003A79GAAS,Business Organization,Energy & Utilities,PFRO (Publicly-Funded Research Organisation),Canada,External,0
2802,0012e000003A79HAAS,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2803,0012e000003A79IAAS,Business Organization,Materials: Chemicals & Industrial Metals,Large Australian Corporate,Australia,External,0
2804,0012e000003A79JAAS,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0
2805,0012e000003A79KAAS,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0
2806,0012e000003A79MAAS,Business Organization,Materials: Chemicals & Industrial Metals,Large Australian Corporate,Australia,External,0
2807,0012e000003A79OAAS,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
2808,0012e000003A79PAAS,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2809,0012e000003A79QAAS,Business Organization,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,Australia,External,0
2810,0012e000003A79RAAS,Business Organization,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,Australia,External,0
2811,0012e000003A79SAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2812,0012e000003A79TAAS,Business Organization,Manufacturing & R&D,Not for profit,Australia,External,0
2813,0012e000003A79UAAS,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
2814,0012e000003A79VAAS,Business Organization,Construction & Construction Materials,Large Australian Corporate,Australia,External,0
2815,0012e000003A79WAAS,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),Australia,External,0
2816,0012e000003A79XAAS,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
2817,0012e000003A79YAAS,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),Australia,External,0
2818,0012e000003A79ZAAS,Business Organization,Materials: Chemicals & Industrial Metals,Large Australian Corporate,Australia,External,0
2819,0012e000003A79aAAC,Business Organization,Health,Multinational / Other Large Corporate,United States of America,External,0
2820,0012e000003A79bAAC,Business Organization,Health,Large Australian Corporate,Australia,External,0
2821,0012e000003A79cAAC,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0
2822,0012e000003A79dAAC,Business Organization,Transportation & Logistics,Multinational / Other Large Corporate,United States of America,External,0
2823,0012e000003A79eAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2824,0012e000003A79fAAC,Business Organization,Mining & Refining,Government: Australia: Local & State,Australia,External,0
2825,0012e000003A79gAAC,Business Organization,Materials: Chemicals & Industrial Metals,Not for profit,Australia,External,0
2826,0012e000003A79hAAC,Business Organization,Services,Government: Australia: Federal,Australia,External,0
2827,0012e000003A79iAAC,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
2828,0012e000003A79jAAC,Business Organization,Mining & Refining,Multinational / Other Large Corporate,Australia,External,0
2829,0012e000003A79lAAC,Business Organization,Health,Multinational / Other Large Corporate,United Kingdom,External,0
2830,0012e000003A79mAAC,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0
2831,0012e000003A79nAAC,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0
2832,0012e000003A79oAAC,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
2833,0012e000003A79pAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2834,0012e000003A79qAAC,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0
2835,0012e000003A79rAAC,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
2836,0012e000003A79sAAC,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0
2837,0012e000003A79tAAC,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0
2838,0012e000003A79uAAC,Business Organization,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,Australia,External,0
2839,0012e000003A79vAAC,Business Organization,Materials: Chemicals & Industrial Metals,Large Australian Corporate,Australia,External,0
2840,0012e000003A79wAAC,Business Organization,Health,Multinational / Other Large Corporate,India,External,1
2841,0012e000003A79xAAC,Business Organization,Mining Equipment and Technology Services,Multinational / Other Large Corporate,Australia,External,0
2842,0012e000003A79yAAC,Business Organization,Health,Not for profit,Australia,External,0
2843,0012e000003A79zAAC,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0
2844,0012e000003A7A0AAK,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2845,0012e000003A7A1AAK,Business Organization,Aquaculture & Fisheries,SME (small to medium enterprise),Australia,External,0
2846,0012e000003A7A2AAK,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2847,0012e000003A7A3AAK,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),Australia,External,0
2848,0012e000003A7A4AAK,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0
2849,0012e000003A7A5AAK,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2850,0012e000003A7A7AAK,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2851,0012e000003A7A8AAK,Business Organization,Health,SME (small to medium enterprise),United States of America,External,0
2852,0012e000003A7A9AAK,Business Organization,Services,Not for profit,New Zealand,External,0
2853,0012e000003A7AAAA0,Business Organization,Services,University,Canada,External,0
2854,0012e000003A7ABAA0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2855,0012e000003A7ACAA0,Business Organization,Health,Not for profit,Australia,External,0
2856,0012e000003A7ADAA0,Business Organization,Health,Not for profit,Australia,External,0
2857,0012e000003A7AFAA0,Business Organization,Public Administration,Not for profit,United States of America,External,0
2858,0012e000003A7AGAA0,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,Austria,External,0
2859,0012e000003A7AXAA0,Business Organization,Services,Large Australian Corporate,Australia,External,0
2860,0012e000003A7AYAA0,Business Organization,Defence,Large Australian Corporate,Australia,External,0
2861,0012e000003A7AoAAK,Business Organization,Transportation & Logistics,SME (small to medium enterprise),Australia,External,0
2862,0012e000003A7BbAAK,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2863,0012e000003AAqGAAW,Administrative,,,,External,0
2864,0012e000003AqeVAAS,Business Organization,Health,Multinational / Other Large Corporate,China,External,0
2865,0012e000003Bc76AAC,Business Organization,Services,Not for profit,Australia,External,0
2866,0012e000003Bx7vAAC,Business Organization,Services,Not for profit,New Zealand,External,0
2867,0012e000003BxPbAAK,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2868,0012e000003FKB4AAO,Business Organization,Services,SME (small to medium enterprise),Italy,External,0
2869,0012e000003FKGsAAO,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,France,External,0
2870,0012e000003Qs1NAAS,Business Organization,Services,Government: Australia: Federal,Australia,External,0
2871,0012e000003R1WmAAK,Business Organization,Services,Not for profit,Australia,External,0
2872,0012e000003R5jiAAC,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,United States of America,External,0
2873,0012e000003RFFAAA4,Business Organization,Services,Not for profit,Australia,External,0
2874,0012e000003S1BeAAK,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2875,0012e000003SNsoAAG,Business Organization,"Advertising, Marketing and PR",Large Australian Corporate,Australia,External,0
2876,0012e000003SOk8AAG,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,Australia,External,0
2877,0012e000003SurZAAS,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
2878,0012e000003SvL1AAK,Business Organization,Services,SME (small to medium enterprise),India,External,0
2879,0012e000003T7yaAAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2880,0012e000003TBv9AAG,Business Organization,Veterinary,SME (small to medium enterprise),Australia,External,0
2881,0012e000003TCPoAAO,Business Organization,Veterinary,SME (small to medium enterprise),Australia,External,0
2882,0012e000003TDutAAG,Business Organization,Public Administration,University,New Zealand,External,0
2883,0012e000003TYMRAA4,University Department,Education,Not for profit,Australia,Internal,1
2884,0012e000003ewojAAA,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,Australia,External,0
2885,0012e000003hHoPAAU,Business Organization,Services,Not for profit,Malaysia,External,0
2886,0012e000003hQaUAAU,Business Organization,Services,Not for profit,Australia,External,0
2887,0012e000003hllpAAA,University Department,Education,Not for profit,Australia,Internal,1
2888,0012e000003hqZzAAI,Business Organization,Public Administration,Not for profit,New Zealand,External,0
2889,0012e000003hr2xAAA,Business Organization,Services,Multinational / Other Large Corporate,China,External,0
2890,0012e000003ieo4AAA,Business Organization,Services,Government: International,China,External,0
2891,0012e000003ifamAAA,Business Organization,Services,Not for profit,Australia,External,0
2892,0012e000003iiq3AAA,Business Organization,Services,PFRO (Publicly-Funded Research Organisation),Australia,External,0
2893,0012e000003ix4vAAA,Business Organization,Services,Large Australian Corporate,Australia,External,0
2894,0012e000003iz9DAAQ,Business Organization,Services,University,Saudi Arabia,External,0
2895,0012e000003j0fmAAA,Business Organization,Forestry & Paper,Not for profit,Australia,External,0
2896,0012e000003jTrNAAU,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
2897,0012e000003jZXsAAM,University Department,Education,Not for profit,Australia,Internal,1
2898,0012e000003jffQAAQ,Business Organization,Transportation,Government: Australia: Federal,Australia,External,0
2899,0012e000003khc4AAA,University Department,Education,Not for profit,Australia,Internal,1
2900,0012e000003khc5AAA,University Department,Education,Not for profit,Australia,Internal,1
2901,0012e000003khc6AAA,University Department,Education,Not for profit,Australia,Internal,1
2902,0012e000003khc7AAA,University Department,Education,Not for profit,Australia,Internal,1
2903,0012e000003khc8AAA,University Department,Education,Not for profit,Australia,Internal,1
2904,0012e000003lIe3AAE,Business Organization,Public Administration,Government: International,Vietnam,External,0
2905,0012e000003lfLhAAI,Business Organization,Energy & Utilities,Government: International,New Zealand,External,0
2906,0012e000003lo6WAAQ,Business Organization,Construction & Construction Materials,Government: Australia: Local & State,Australia,External,1
2907,0012e000003lqWOAAY,Business Organization,Services,Large Australian Corporate,Australia,External,0
2908,0012e000003lyCcAAI,Business Organization,Defence,Government: International,United States of America,External,0
2909,0012e000003mOFIAA2,Business Organization,Public Administration,Not for profit,United States of America,External,0
2910,0012e000003mxkBAAQ,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2911,0012e000003n4pnAAA,University Department,Education,Not for profit,Australia,Internal,1
2912,0012e000003n8WaAAI,Business Organization,Agriculture & Horticulture,Government: Australia: Local & State,Australia,External,0
2913,0012e000003nBlCAAU,Business Organization,Aquaculture & Fisheries,Government: Australia: Federal,Australia,External,0
2914,0012e000003nC9UAAU,Business Organization,Services,Not for profit,United Kingdom,External,0
2915,0012e000003nFxWAAU,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2916,0012e000003nRaLAAU,Business Organization,Defence,Government: Australia: Federal,Australia,External,1
2917,0012e000003nYnzAAE,Business Organization,Services,Multinational / Other Large Corporate,Canada,External,0
2918,0012e000003nZ7SAAU,Business Organization,Services,Not for profit,United Kingdom,External,0
2919,0012e000003neFJAAY,Business Organization,Health,Government: International,United States of America,External,1
2920,0012e000003o4MNAAY,Business Organization,Services,Large Australian Corporate,Australia,External,0
2921,0012e000003oVVlAAM,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2922,0012e000003oVgeAAE,Business Organization,Services,Not for profit,Australia,External,0
2923,0012e000003oa3HAAQ,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2924,0012e000003oiD1AAI,Business Organization,Health,Government: International,New Zealand,External,0
2925,0012e000003p0xCAAQ,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2926,0012e000003p4hBAAQ,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
2927,0012e000003pDgJAAU,Business Organization,Health,Not for profit,Norway,External,0
2928,0012e000003pHVJAA2,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,Japan,External,0
2929,0012e000003pIa8AAE,Business Organization,Health,Multinational / Other Large Corporate,Belgium,External,0
2930,0012e000003peAYAAY,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2931,0012e000003peYzAAI,Business Organization,Energy & Utilities,Not for profit,Australia,External,0
2932,0012e000003prtrAAA,Business Organization,Public Administration,Not for profit,France,External,0
2933,0012e000003qC96AAE,Business Organization,Health,SME (small to medium enterprise),United States of America,External,0
2934,0012e000003qCrnAAE,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0
2935,0012e000003qDZ1AAM,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
2936,0012e000003qDovAAE,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,Australia,External,0
2937,0012e000003qFMEAA2,Business Organization,Mining & Refining,Multinational / Other Large Corporate,Australia,External,0
2938,0012e000003qFY5AAM,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,0
2939,0012e000003qJtvAAE,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0
2940,0012e000003qK1QAAU,Business Organization,Energy & Utilities,Large Australian Corporate,Australia,External,0
2941,0012e000003qcYOAAY,Business Organization,Services,Multinational / Other Large Corporate,India,External,0
2942,0012e000003qiAdAAI,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2943,0012e000003qkIMAAY,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0
2944,0012e000003qkT6AAI,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
2945,0012e000003qnKUAAY,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Australia,External,0
2946,0012e000003qnwdAAA,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2947,0012e000003quU0AAI,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2948,0012e000003qvi1AAA,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2949,0012e000003r4ZfAAI,Business Organization,Veterinary,SME (small to medium enterprise),Australia,External,0
2950,0012e000003r4nIAAQ,Business Organization,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,Australia,External,0
2951,0012e000003r4rUAAQ,Business Organization,Veterinary,Large Australian Corporate,Australia,External,0
2952,0012e000003r5T4AAI,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Malaysia,External,0
2953,0012e000003rRi3AAE,Business Organization,Agriculture & Horticulture,Government: International,New Zealand,External,0
2954,0012e000003rj3KAAQ,Business Organization,Services,Not for profit,Australia,External,0
2955,0012e000003rlXNAAY,Business Organization,Technology: IT & Telephone Services,Not for profit,Japan,External,0
2956,0012e000003rw95AAA,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2957,0012e000003rz4VAAQ,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Australia,External,0
2958,0012e000003s1neAAA,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,India,External,1
2959,0012e000003s4ZPAAY,Business Organization,Services,Not for profit,Australia,External,0
2960,0012e000003s4cnAAA,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2961,0012e000003s4n2AAA,Business Organization,Services,Not for profit,Australia,External,0
2962,0012e000003s4vGAAQ,Business Organization,Services,Government: International,Brunei Darussalam,External,0
2963,0012e000003s7tAAAQ,Business Organization,Services,Multinational / Other Large Corporate,Canada,External,0
2964,0012e000003sHslAAE,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2965,0012e000003sJCKAA2,Business Organization,Health,Not for profit,United States of America,External,0
2966,0012e000003so3WAAQ,Business Organization,Public Administration,SME (small to medium enterprise),Australia,External,0
2967,0012e000003sqmHAAQ,Business Organization,Public Administration,Government: International,Indonesia,External,0
2968,0012e000003ssXdAAI,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2969,0012e000003syfYAAQ,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
2970,0012e000003tE31AAE,Business Organization,Energy & Utilities,Government: Australia: Local & State,Australia,External,0
2971,0012e000003tFYEAA2,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2972,0012e000003tGiPAAU,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,1
2973,0012e000003tLjxAAE,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0
2974,0012e000003tLltAAE,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
2975,0012e000003tRB1AAM,Business Organization,Public Administration,Government: International,New Zealand,External,0
2976,0012e000003tfJ7AAI,Business Organization,Services,Large Australian Corporate,Australia,External,0
2977,0012e000003zXEGAA2,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2978,0012e000003zYqTAAU,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0
2979,0012e000003zYrMAAU,Business Organization,"Advertising, Marketing and PR",Multinational / Other Large Corporate,Malaysia,External,0
2980,0012e000003za6MAAQ,Business Organization,Public Administration,Not for profit,Australia,External,0
2981,0012e000003zaBvAAI,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2982,0012e000003zgWiAAI,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2983,0012e000003zklDAAQ,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0
2984,0012e00000400ELAAY,Business Organization,Services,Not for profit,Australia,External,0
2985,0012e0000040AduAAE,Business Organization,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,Belgium,External,0
2986,0012e0000040ApRAAU,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,United Kingdom,External,0
2987,0012e0000040V2uAAE,Business Organization,Transportation,Government: International,New Zealand,External,0
2988,0012e0000040VK9AAM,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2989,0012e0000040VY2AAM,Business Organization,Public Administration,University,South Korea,External,0
2990,0012e0000040XTpAAM,Business Organization,Health,Multinational / Other Large Corporate,Switzerland,External,0
2991,0012e0000040Xo4AAE,Business Organization,Energy & Utilities,Large Australian Corporate,Australia,External,0
2992,0012e0000040Y3JAAU,Business Organization,Public Administration,CRC (Co-operative Research Centre),Australia,External,0
2993,0012e0000040iCrAAI,Business Organization,Services,Not for profit,Australia,External,0
2994,0012e0000040jSOAAY,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
2995,0012e0000044t7vAAA,Business Organization,Public Administration,Government: International,Finland,External,0
2996,0012e000004EwYtAAK,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
2997,0012e000004FHLfAAO,Business Organization,Services,Not for profit,Japan,External,0
2998,0012e000004FJLcAAO,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
2999,0012e000004FK7jAAG,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Australia,External,0
3000,0012e000004FKKYAA4,Business Organization,Construction & Construction Materials,Not for profit,Australia,External,0
3001,0012e000004FKQeAAO,Business Organization,Services,Not for profit,Australia,External,0
3002,0012e000004FjMcAAK,Business Organization,Services,Not for profit,Australia,External,0
3003,0012e000004Fko7AAC,Business Organization,Health,Not for profit,Australia,External,0
3004,0012e000004FkyvAAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,0
3005,0012e000004Fok1AAC,Business Organization,Health,Not for profit,Australia,External,0
3006,0012e000004FqFaAAK,Business Organization,Services,Not for profit,North Korea,External,0
3007,0012e000004G1HvAAK,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
3008,0012e000004G1R1AAK,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
3009,0012e000004G3t4AAC,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0
3010,0012e000004GEXVAA4,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
3011,0012e000004GG8KAAW,Business Organization,Services,Not for profit,Germany,External,0
3012,0012e000004GNmSAAW,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
3013,0012e000004GNt9AAG,Business Organization,Transportation,Large Australian Corporate,Australia,External,1
3014,0012e000004GO0aAAG,Business Organization,Transportation,Large Australian Corporate,Australia,External,1
3015,0012e000004GO4WAAW,Business Organization,Transportation,Large Australian Corporate,Australia,External,1
3016,0012e000004GO9RAAW,Business Organization,Services,Large Australian Corporate,Australia,External,0
3017,0012e000004GOEMAA4,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3018,0012e000004GSM7AAO,Business Organization,Health,SME (small to medium enterprise),United States of America,External,0
3019,0012e000004Gh9FAAS,Business Organization,Energy & Utilities,SME (small to medium enterprise),United States of America,External,0
3020,0012e000004Glm7AAC,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
3021,0012e000004GmTeAAK,Business Organization,Mining & Refining,CRC (Co-operative Research Centre),Australia,External,0
3022,0012e000004GqxCAAS,Business Organization,Public Administration,Not for profit,United Kingdom,External,0
3023,0012e000004Gr9hAAC,Business Organization,Health,Not for profit,Australia,External,0
3024,0012e000004GvbGAAS,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),The Netherlands,External,0
3025,0012e000004GzZCAA0,Business Organization,Health,Government: International,United States of America,External,0
3026,0012e000004HPjyAAG,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3027,0012e000004Hma7AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
3028,0012e000004IAHqAAO,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3029,0012e000004INJkAAO,Business Organization,Services,Multinational / Other Large Corporate,France,External,0
3030,0012e000004IWnmAAG,Business Organization,Services,Government: International,Vietnam,External,0
3031,0012e000004IWtCAAW,Business Organization,Public Administration,Government: Australia: Federal,Sri Lanka,External,0
3032,0012e000004IWwfAAG,Business Organization,Services,Not for profit,Australia,External,0
3033,0012e000004IcBLAA0,Business Organization,Health,SME (small to medium enterprise),United States of America,External,0
3034,0012e000004JCRPAA4,Business Organization,Construction & Construction Materials,Multinational / Other Large Corporate,Italy,External,0
3035,0012e000004JH40AAG,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3036,0012e000004JJaLAAW,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
3037,0012e000004JXSNAA4,Business Organization,Health,Multinational / Other Large Corporate,Norway,External,0
3038,0012e000004Jjf8AAC,Business Organization,Services,Not for profit,Australia,External,0
3039,0012e000004KMGiAAO,Business Organization,Services,Not for profit,Australia,External,0
3040,0012e000004KQwKAAW,Business Organization,Agriculture & Horticulture,Government: International,United States of America,External,0
3041,0012e000004KQwtAAG,Business Organization,Services,Government: International,United States of America,External,0
3042,0012e000004KcYUAA0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3043,0012e000004KciZAAS,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),United States of America,External,0
3044,0012e000004Ke8pAAC,Business Organization,Construction & Construction Materials,Not for profit,Australia,External,0
3045,0012e000004KiIsAAK,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
3046,0012e000004KriuAAC,Business Organization,Technology: IT & Telephone Services,Not for profit,Australia,External,0
3047,0012e000004KruBAAS,Business Organization,Services,Large Australian Corporate,Australia,External,0
3048,0012e000004Mu7jAAC,Business Organization,Services,Not for profit,Australia,External,0
3049,0012e000004MuWAAA0,Business Organization,Mining & Refining,Large Australian Corporate,Australia,External,0
3050,0012e000004MueOAAS,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0
3051,0012e000004Mv4DAAS,Business Organization,Mining & Refining,Multinational / Other Large Corporate,Denmark,External,0
3052,0012e000004N2TVAA0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
3053,0012e000004N4knAAC,Business Organization,Defence,SME (small to medium enterprise),Australia,External,0
3054,0012e000004N5kmAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
3055,0012e000004N8AFAA0,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),Australia,External,0
3056,0012e000004NBOPAA4,Business Organization,Services,University,New Zealand,External,0
3057,0012e000004NDTJAA4,Business Organization,Services,University,United Arab Emirates,External,0
3058,0012e000004NGd4AAG,Business Organization,Health,Government: Australia: Federal,Australia,External,0
3059,0012e000004NU8FAAW,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Australia,External,0
3060,0012e000004NaITAA0,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
3061,0012e000004Nng1AAC,Business Organization,Energy & Utilities,SME (small to medium enterprise),United Kingdom,External,0
3062,0012e000004No7hAAC,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3063,0012e000004NvR5AAK,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
3064,0012e000004Nwv9AAC,Business Organization,Health,Not for profit,United States of America,External,0
3065,0012e000004NzcCAAS,Business Organization,Public Administration,Government: International,New Zealand,External,0
3066,0012e000004O30FAAS,Business Organization,Health,Government: International,United States of America,External,0
3067,0012e000004O313AAC,Business Organization,Services,Not for profit,United States of America,External,0
3068,0012e000004O32QAAS,Business Organization,Defence,Government: International,United States of America,External,0
3069,0012e000004O34HAAS,Business Organization,Services,Not for profit,United States of America,External,0
3070,0012e000004O35sAAC,Business Organization,Services,Government: International,United States of America,External,0
3071,0012e000004O376AAC,Business Organization,Services,Government: International,United States of America,External,0
3072,0012e000004O37QAAS,Business Organization,Services,Not for profit,United States of America,External,0
3073,0012e000004O37pAAC,Business Organization,Services,Government: International,United States of America,External,0
3074,0012e000004O38nAAC,Business Organization,Services,Not for profit,United States of America,External,0
3075,0012e000004O3AAAA0,Business Organization,Defence,Government: International,United States of America,External,0
3076,0012e000004O3ABAA0,Business Organization,Services,Not for profit,United States of America,External,0
3077,0012e000004O3APAA0,Business Organization,Services,Government: International,United States of America,External,0
3078,0012e000004O8H2AAK,Business Organization,Services,Not for profit,Australia,External,0
3079,0012e000004O8vSAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
3080,0012e000004OD5MAAW,University Department,Education,Not for profit,Australia,Internal,0
3081,0012e000004OgI8AAK,Business Organization,Health,Multinational / Other Large Corporate,United States of America,External,0
3082,0012e000004Ok7MAAS,Business Organization,Health,University,Japan,External,0
3083,0012e000004OmgWAAS,Business Organization,Services,Not for profit,United States of America,External,0
3084,0012e000004OqxQAAS,Business Organization,Energy & Utilities,SME (small to medium enterprise),India,External,0
3085,0012e000004Ot0CAAS,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0
3086,0012e000004Ot5NAAS,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Australia,External,0
3087,0012e000004Ot91AAC,Business Organization,Health,Not for profit,Australia,External,0
3088,0012e000004OtEaAAK,Business Organization,Energy & Utilities,SME (small to medium enterprise),Australia,External,0
3089,0012e000004OuBNAA0,Business Organization,Health,Not for profit,China,External,0
3090,0012e000004OztxAAC,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
3091,0012e000004P1isAAC,Business Organization,Health,Not for profit,United Kingdom,External,0
3092,0012e000004P4fvAAC,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,Australia,External,0
3093,0012e000004P98JAAS,Business Organization,Forestry & Paper,Not for profit,Australia,External,0
3094,0012e000004PC5zAAG,Business Organization,Construction & Construction Materials,Large Australian Corporate,Australia,External,0
3095,0012e000004PDmaAAG,Business Organization,Health,Not for profit,Australia,External,0
3096,0012e000004PYZYAA4,Business Organization,Services,Multinational / Other Large Corporate,France,External,0
3097,0012e000004PZGmAAO,Business Organization,Services,SME (small to medium enterprise),New Zealand,External,0
3098,0012e000004Pon6AAC,Business Organization,Defence,Government: International,United States of America,External,0
